id;company;market_sector_id;symbol;bdr;cnpj;main_activity;market_sector;website
628;REGENERON PH;9;REGN34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
629;RENOVA;3;RNEW11;BR;08.534.605/0001-74;Geração de Energia Por Meio de Fontes Renováveis.;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.renovaenergia.com.br
630;RENOVA;3;RNEW3;BR;08.534.605/0001-74;Geração de Energia Por Meio de Fontes Renováveis.;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.renovaenergia.com.br
631;RENOVA;3;RNEW4;BR;08.534.605/0001-74;Geração de Energia Por Meio de Fontes Renováveis.;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.renovaenergia.com.br
632;RIOSULENSE;7;RSUL3;BR;85.778.074/0001-06;Industria Mecâno Metalúrgica;Bens Industriais / Material de Transporte / Material Rodoviário;www.riosulense.com.br
633;RIOSULENSE;7;RSUL4;BR;85.778.074/0001-06;Industria Mecâno Metalúrgica;Bens Industriais / Material de Transporte / Material Rodoviário;www.riosulense.com.br
634;RNI;6;RDNI3;BR;67.010.660/0001-24;(i) A Compra E Venda de Imóveis. (ii) O Desmembramento Ou Loteamento de Terrenos. (iii) A Incorporação Imobiliária Ou Construção de Imóveis Destinados à Venda. (iv) A Prestação de Serviços A Terceiros;Consumo Cíclico / Construção Civil / Incorporações;http://rni.com.br/
635;ROD COLINAS;19;Nenhum ativo na B3;BR;03.025.305/0001-46;Exploração Do Sistema Rodoviário Relativo Ao Lote 13: Malha Rodoviária Estadual de Ligação entre Rio Claro. Piracicaba. Tietê. Jundiaí E Itu. Campinas.;Bens Industriais / Transporte / Exploração de Rodovias;www.rodoviasdascolinas.com.br
636;ROD TIETE;19;Nenhum ativo na B3;BR;10.678.505/0001-63;Exploração. Sob O Regime de Concessão. Do Sistema Rodoviário Constituído Pela Malha Rodoviária Estadual Do Corredor Marechal Rondon Leste;Bens Industriais / Transporte / Exploração de Rodovias;www.rodoviasdotiete.com.br
637;ROSS STORES;1;ROST34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo Cíclico / Comércio / Tecidos. Vestuário e Calçados;http://www.rossstores.com
638;ROSSI RESID;6;RSID3;BR;61.065.751/0001-80;Compra E Venda de Imóveis. Desmembramento E Loteamento de Terrenos. Incorporação Imobiliária. Construção de Imóveis Destinados à Venda. E A Participação em Outras Sociedades.;Consumo Cíclico / Construção Civil / Incorporações;www.rossiresidencial.com.br
639;RT BANDEIRAS;19;Nenhum ativo na B3;BR;10.647.979/0001-48;Exploração. Sob O Regime de Concessão. Do Sistema Rodoviário Constituído Pela Malha Rodoviária Estadual Do Corredor Dom Pedro I;Bens Industriais / Transporte / Exploração de Rodovias;www.rotadasbandeiras.com.br/ri
640;RUMO S.A.;19;RAIL3;BR;02.387.241/0001-60;Prestar Serviços de Transporte de Cargas Através Dos Modais Ferroviário E Rodoviário. Dentre Outros. Isoladamente Ou Combinados Entre Si de Forma Intermodal Ou Multimodal. Entre Outros.;Bens Industriais / Transporte / Transporte Ferroviário;www.rumolog.com
641;SABESP;3;SBSP3;BR;43.776.517/0001-80;Abastecimento de água. Esgotamento Sanitário. Drenagem E Manejo de águas Pluviais Urbanas. Limpeza Urbana. Manejo de Resíduos Sólidos E Energia.;Utilidade Pública / água e Saneamento / água e Saneamento;www.sabesp.com.br
642;SALESFORCE;16;SSFO34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Tecnologia da Informação / Programas e Serviços / Programas e Serviços;http://www.salesforce.com
643;SALUS INFRA;19;Nenhum ativo na B3;BR;15.494.541/0001-90;Infraestrutura Portuária;Bens Industriais / Transporte / Serviços de Apoio e Armazenagem;www.salusinfraestrutura.com
644;SANCHEZ ENER;12;SANC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Petróleo. Gás e Biocombustíveis / Petróleo. Gás e Biocombustíveis / Exploração. Refino e Distribuição;http://www.sanchezenergycorp.com
645;SANEPAR;3;SAPR11;BR;76.484.013/0001-45;Exploração de Serviços Públicos E de Sistemas Privados de Abastecimento de água. de Coleta. Remoção E Destinação Final de Efluentes E Resíduos Sólidos Domésticos E Industriais E Seus Subprodutos.;Utilidade Pública / água e Saneamento / água e Saneamento;www.sanepar.com.br
646;SANEPAR;3;SAPR3;BR;76.484.013/0001-45;Exploração de Serviços Públicos E de Sistemas Privados de Abastecimento de água. de Coleta. Remoção E Destinação Final de Efluentes E Resíduos Sólidos Domésticos E Industriais E Seus Subprodutos.;Utilidade Pública / água e Saneamento / água e Saneamento;www.sanepar.com.br
647;SANEPAR;3;SAPR4;BR;76.484.013/0001-45;Exploração de Serviços Públicos E de Sistemas Privados de Abastecimento de água. de Coleta. Remoção E Destinação Final de Efluentes E Resíduos Sólidos Domésticos E Industriais E Seus Subprodutos.;Utilidade Pública / água e Saneamento / água e Saneamento;www.sanepar.com.br
648;SANESALTO;3;Nenhum ativo na B3;BR;02.724.983/0001-34;Tratamento de Esgoto Do Município de Salto-sp;Utilidade Pública / água e Saneamento / água e Saneamento;www.sanesalto.com.br
649;SANSUY;11;SNSY3;BR;14.807.945/0001-24;Indústria E Comércio de Artefatos Plásticos;Materiais Básicos / Materiais Diversos / Materiais Diversos;www.sansuy.com.br
650;SANSUY;11;SNSY5;BR;14.807.945/0001-24;Indústria E Comércio de Artefatos Plásticos;Materiais Básicos / Materiais Diversos / Materiais Diversos;www.sansuy.com.br
651;SANSUY;11;SNSY6;BR;14.807.945/0001-24;Indústria E Comércio de Artefatos Plásticos;Materiais Básicos / Materiais Diversos / Materiais Diversos;www.sansuy.com.br
652;SANTANDER BR;4;SANB11;BR;90.400.888/0001-42;Banco Múltiplo Com Carteira Comercial;Financeiro / Intermediários Financeiros / Bancos;www.santander.com.br
653;SANTANDER BR;4;SANB3;BR;90.400.888/0001-42;Banco Múltiplo Com Carteira Comercial;Financeiro / Intermediários Financeiros / Bancos;www.santander.com.br
654;SANTANDER BR;4;SANB4;BR;90.400.888/0001-42;Banco Múltiplo Com Carteira Comercial;Financeiro / Intermediários Financeiros / Bancos;www.santander.com.br
655;SANTANENSE;1;CTSA3;BR;21.255.567/0001-89;Indústria Têxtil;Consumo Cíclico / Tecidos. Vestuário e Calçados / Fios e Tecidos;www.santanense.com.br
656;SANTANENSE;1;CTSA4;BR;21.255.567/0001-89;Indústria Têxtil;Consumo Cíclico / Tecidos. Vestuário e Calçados / Fios e Tecidos;www.santanense.com.br
657;SANTANENSE;1;CTSA8;BR;21.255.567/0001-89;Indústria Têxtil;Consumo Cíclico / Tecidos. Vestuário e Calçados / Fios e Tecidos;www.santanense.com.br
658;SANTHER;1;Nenhum ativo na B3;BR;61.101.895/0001-45;Produção de Papéis Higienico. Guardanapos. Absorventes. Fraldas. Protetores. Produtos de Higiene E Produtos Domissanitários em Geral.;Materiais Básicos / Madeira e Papel / Papel e Celulose;www.santher.com.br
659;SANTOS BRP;19;STBP3;BR;02.762.121/0001-04;A Companhia Tem Por Objeto A Exploração Comercial de Instalação Portuária Através de Operações Com Contêineres. Carga Geral Ou Afins E A Participação em Outras Sociedades.;Bens Industriais / Transporte / Serviços de Apoio e Armazenagem;www.santosbrasil.com.br
660;SAO CARLOS;6;SCAR3;BR;29.780.061/0001-09;Compra E Venda de Imóveis Prontos Ou A Construir. Locação de Bens Imóveis. Administração de Empreendimentos Imobiliários Próprios Ou de Terceiros. Exercício de Outras Atividades Correlatas. E Outros;Financeiro / Exploração de Imóveis / Exploração de Imóveis;www.scsa.com.br
661;SAO MARTINHO;1;SMTO3;BR;51.466.860/0001-56;Fabricação E Comércio de Açúcar. álcool E Derivados.;Consumo não Cíclico / Alimentos Processados / Açucar e Alcool;www.saomartinho.com.br
662;SARAIVA LIVR;1;SLED3;BR;60.500.139/0001-26;Edição. Indústria E Comércio de Livros E Publicações em Geral.;Consumo Cíclico / Comércio / Produtos Diversos;http://www.saraivari.com.br
663;SARAIVA LIVR;1;SLED4;BR;60.500.139/0001-26;Edição. Indústria E Comércio de Livros E Publicações em Geral.;Consumo Cíclico / Comércio / Produtos Diversos;http://www.saraivari.com.br
664;SCHLUMBERGER;12;SLBG34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Petróleo. Gás e Biocombustíveis / Petróleo. Gás e Biocombustíveis / Equipamentos e Serviços;www.slb.com
665;SCHULZ;7;SHUL3;BR;84.693.183/0001-68;Indústria Metalúrgica;Bens Industriais / Máquinas e Equipamentos / Motores . Compressores e Outros;www.schulz.com.br
666;SCHULZ;7;SHUL4;BR;84.693.183/0001-68;Indústria Metalúrgica;Bens Industriais / Máquinas e Equipamentos / Motores . Compressores e Outros;www.schulz.com.br
667;SCHWAB;4;SCHW34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Financeiro / Serviços Financeiros Diversos / Serviços Financeiros Diversos;http://www.schwab.com
668;SEG AL BAHIA;4;CSAB3;BR;15.144.017/0001-90;Companhia de Seguros;Financeiro / Previdência e Seguros / Seguradoras;www.alba.com.br
669;SEG AL BAHIA;4;CSAB4;BR;15.144.017/0001-90;Companhia de Seguros;Financeiro / Previdência e Seguros / Seguradoras;www.alba.com.br
670;SELECTPART;5;SLCT3B;BR;02.604.860/0001-60;Participação em Outras Sociedades.;Outros / Outros / Outros;http://selectpartparticipacoes.mzweb.com.br
671;SER EDUCA;1;SEER3;BR;04.986.320/0001-13;Desenvolvimento E A Administração de Atividades E Instituições No Setor de Educação E Outras áreas Associadas. Administração de Bens E Negócios Próprios. E Participação em Outras sociedades.;Consumo Cíclico / Diversos / Serviços Educacionais;www.sereducacional.com/ri
672;SID NACIONAL;15;CSNA3;BR;33.042.730/0001-04;A Companhia Siderúrgica Nacional Atua Nos Setores de Mineração. Siderurgia. Logística. Cimento E Energia.;Materiais Básicos / Siderurgia e Metalurgia / Siderurgia;www.csn.com.br
673;SIERRABRASIL;9;SSBR3;BR;05.878.397/0001-32;Planejamento. Desenvolvimento. Implantação E Investimentos Na área Imobiliária. Nomeadamente em Shopping Centers E A Participação em Outras Sociedades E/ou em Fundos de Investimento Imobiliário.;Financeiro / Exploração de Imóveis / Exploração de Imóveis;www.sonaesierra.com.br
674;SIGNATURE BK;9;SBNY34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
675;SIMON PROP;9;SIMN34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
676;SINQIA;16;SQIA3;BR;04.065.791/0001-99;Produção. Desenvolvimento. Licenciamento. Sublicenciamento E Distribuição de Programas de Computador (software) E Outras Atividades. Conforme Descritas No Estatuto Social Da Companhia.;Tecnologia da Informação / Programas e Serviços / Programas e Serviços;www.sinqia.com.br
677;SIRIUS XM HD;9;SRXM34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
678;SLC AGRICOLA;1;SLCE3;BR;89.096.457/0001-55;Produção E Comercialização de Algodão. Soja. Milho. Café. Entre Outros.;Consumo não Cíclico / Agropecuária / Agricultura;www.slcagricola.com.br
679;SMART FIT;1;SMFT11;BR;07.594.978/0001-78;A Companhia Tem Como Atividade Preponderante A Prestação de Serviços de Condicionamento Físico. Por Meio de Academias de Ginástica. Musculação. Dança E Natação.;Consumo Cíclico / Viagens e Lazer / Atividades Esportivas;www.smartfit.com.br
680;SMART FIT;1;SMFT12;BR;07.594.978/0001-78;A Companhia Tem Como Atividade Preponderante A Prestação de Serviços de Condicionamento Físico. Por Meio de Academias de Ginástica. Musculação. Dança E Natação.;Consumo Cíclico / Viagens e Lazer / Atividades Esportivas;www.smartfit.com.br
681;SMART FIT;1;SMFT13;BR;07.594.978/0001-78;A Companhia Tem Como Atividade Preponderante A Prestação de Serviços de Condicionamento Físico. Por Meio de Academias de Ginástica. Musculação. Dança E Natação.;Consumo Cíclico / Viagens e Lazer / Atividades Esportivas;www.smartfit.com.br
682;SMART FIT;1;SMFT14;BR;07.594.978/0001-78;A Companhia Tem Como Atividade Preponderante A Prestação de Serviços de Condicionamento Físico. Por Meio de Academias de Ginástica. Musculação. Dança E Natação.;Consumo Cíclico / Viagens e Lazer / Atividades Esportivas;www.smartfit.com.br
683;SMART FIT;1;SMFT15;BR;07.594.978/0001-78;A Companhia Tem Como Atividade Preponderante A Prestação de Serviços de Condicionamento Físico. Por Meio de Academias de Ginástica. Musculação. Dança E Natação.;Consumo Cíclico / Viagens e Lazer / Atividades Esportivas;www.smartfit.com.br
684;SMART FIT;1;SMFT3;BR;07.594.978/0001-78;A Companhia Tem Como Atividade Preponderante A Prestação de Serviços de Condicionamento Físico. Por Meio de Academias de Ginástica. Musculação. Dança E Natação.;Consumo Cíclico / Viagens e Lazer / Atividades Esportivas;www.smartfit.com.br
685;SMART FIT;1;SMFT6;BR;07.594.978/0001-78;A Companhia Tem Como Atividade Preponderante A Prestação de Serviços de Condicionamento Físico. Por Meio de Academias de Ginástica. Musculação. Dança E Natação.;Consumo Cíclico / Viagens e Lazer / Atividades Esportivas;www.smartfit.com.br
686;SMILES;17;SMLS3;BR;05.730.375/0001-20;Programa de Fidelização Que Reúne. em Único Ambiente Ou Plataforma. Diversos Parceiros E/ou Outros Programas de Fidelização. Permitindo Que Seus Clientes Possam Acumular Bem Como Trocar Milhas.;Consumo Cíclico / Diversos / Programas de Fidelização;http://ri.smiles.com.br/
687;SONDOTECNICA;7;SOND3;BR;33.386.210/0001-19;Consultoria Técnica E Económica Na área de Engenharia E Arquitetura;Bens Industriais / Construção e Engenharia / Engenharia Consultiva;www.sondotecnica.com.br
688;SONDOTECNICA;7;SOND5;BR;33.386.210/0001-19;Consultoria Técnica E Económica Na área de Engenharia E Arquitetura;Bens Industriais / Construção e Engenharia / Engenharia Consultiva;www.sondotecnica.com.br
689;SONDOTECNICA;7;SOND6;BR;33.386.210/0001-19;Consultoria Técnica E Económica Na área de Engenharia E Arquitetura;Bens Industriais / Construção e Engenharia / Engenharia Consultiva;www.sondotecnica.com.br
690;SP GLOBAL;9;SPGI34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
691;SPRINGER;7;SPRI3;BR;92.929.520/0001-00;Indústria E Comércio. Importação E Exportação de Eletrodomésticos;Financeiro / Holdings Diversificadas / Holdings Diversificadas;www.springergroup.com.br
692;SPRINGER;7;SPRI5;BR;92.929.520/0001-00;Indústria E Comércio. Importação E Exportação de Eletrodomésticos;Financeiro / Holdings Diversificadas / Holdings Diversificadas;www.springergroup.com.br
693;SPRINGER;7;SPRI6;BR;92.929.520/0001-00;Indústria E Comércio. Importação E Exportação de Eletrodomésticos;Financeiro / Holdings Diversificadas / Holdings Diversificadas;www.springergroup.com.br
694;SPRINGS;1;SGPS3;BR;07.718.269/0001-57;Não Informado;Consumo Cíclico / Tecidos. Vestuário e Calçados / Fios e Tecidos;www.springs.com
695;SPRINT;18;SPRN34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Telecomunicações / Telecomunicações / Telecomunicações;http://www.sprint.com
696;SPTURIS;1;AHEB3;BR;62.002.886/0001-60;Cessão de áreas Para Eventos;Consumo Cíclico / Viagens e Lazer / Produção de Eventos e Shows;www.spturis.com
697;SPTURIS;1;AHEB5;BR;62.002.886/0001-60;Cessão de áreas Para Eventos;Consumo Cíclico / Viagens e Lazer / Produção de Eventos e Shows;www.spturis.com
698;SPTURIS;1;AHEB6;BR;62.002.886/0001-60;Cessão de áreas Para Eventos;Consumo Cíclico / Viagens e Lazer / Produção de Eventos e Shows;www.spturis.com
699;STARA;7;STTR3;BR;91.495.499/0001-00;Indústria. Comércio. Importação E Exportação de Máquinas E Implementos Agrícolas.;Bens Industriais / Máquinas e Equipamentos / Máq. e Equip. Construção e Agrícolas;www.stara.com.br
700;STARBUCKS;1;SBUB34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo Cíclico / Hoteis e Restaurantes / Restaurante e Similares;www.starbucks.com
701;STATKRAFT;3;STKF3;BR;00.622.416/0001-41;A Companhia Atua No Ramo de Geração de Energia Elétrica Por Meio de Fontes Renováveis E. Ainda. Transmissão de Energia Elétrica.;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.statkraft.com.br
702;STERLING BNC;9;SLBC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
703;STO ANTONIO;3;Nenhum ativo na B3;BR;09.391.823/0001-60;Desenvolvimento Do Projeto de Implementação Da Uhe Santo António E Seu Sistema de Transmissão. Assim Como A Condução de Todas As Atividades Necessárias à Construção. Operação. Manutenção E Exploração.;Utilidade Pública / Energia Elétrica / Energia Elétrica;http://www.santoantonioenergia.com.br/
704;SUDESTE S/A;5;OPSE3B;BR;02.062.747/0001-08;Participação em Outras Sociedades.;Outros / Outros / Outros;http://www.sudestenet.com.br/home/index.aspx
705;SUL 116 PART;5;OPTS3B;BR;01.957.772/0001-89;Participação em Outras Sociedades. Comerciais Ou Civis. Nacionais Ou Estrangeiras. Como Sócia. Acionista Ou Quotista. E A Participação. Como Quotista. em Fundos de Investimento Constuidos Regularmente;Outros / Outros / Outros;http://sul116participacoes.mzweb.com.br
706;SUL AMERICA;4;SULA11;BR;29.978.814/0001-87;A Sul América S.A. É Uma Sociedade de Participação E Suas Controladas Atuam Nos Setores de Seguros. Previdência Complementar. Administração de Recursos. Capitalização E Assistência à Saúde.;Financeiro / Previdência e Seguros / Seguradoras;www.sulamerica.com.br
707;SUL AMERICA;4;SULA3;BR;29.978.814/0001-87;A Sul América S.A. É Uma Sociedade de Participação E Suas Controladas Atuam Nos Setores de Seguros. Previdência Complementar. Administração de Recursos. Capitalização E Assistência à Saúde.;Financeiro / Previdência e Seguros / Seguradoras;www.sulamerica.com.br
708;SUL AMERICA;4;SULA4;BR;29.978.814/0001-87;A Sul América S.A. É Uma Sociedade de Participação E Suas Controladas Atuam Nos Setores de Seguros. Previdência Complementar. Administração de Recursos. Capitalização E Assistência à Saúde.;Financeiro / Previdência e Seguros / Seguradoras;www.sulamerica.com.br
709;SUZANO HOLD;5;NEMO3;BR;60.651.809/0001-05;Sociedade Holding - Participação Como Acionista Ou Quotista No Capital Social de Outras Sociedades;Materiais Básicos / Madeira e Papel / Papel e Celulose;www.suzano.com.br
710;SUZANO HOLD;5;NEMO5;BR;60.651.809/0001-05;Sociedade Holding - Participação Como Acionista Ou Quotista No Capital Social de Outras Sociedades;Materiais Básicos / Madeira e Papel / Papel e Celulose;www.suzano.com.br
711;SUZANO HOLD;5;NEMO6;BR;60.651.809/0001-05;Sociedade Holding - Participação Como Acionista Ou Quotista No Capital Social de Outras Sociedades;Materiais Básicos / Madeira e Papel / Papel e Celulose;www.suzano.com.br
712;SUZANO S.A.;10;SUZB3;BR;16.404.287/0001-55;Indústria E Comércio de Papel E Celulose;Materiais Básicos / Madeira e Papel / Papel e Celulose;www.suzano.com.br/ri
713;TAESA;3;TAEE11;BR;07.859.971/0001-30;Transmissão de Energia Elétrica.;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.taesa.com.br
714;TAESA;3;TAEE3;BR;07.859.971/0001-30;Transmissão de Energia Elétrica.;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.taesa.com.br
715;TAESA;3;TAEE4;BR;07.859.971/0001-30;Transmissão de Energia Elétrica.;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.taesa.com.br
716;TAPESTRY INC;9;TPRY34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
717;TARGET CORP;1;TGTB34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo não Cíclico / Comércio e Distribuição / Alimentos;www.targetcorp.com
718;TARPON INV;4;TRPN3;BR;05.341.549/0001-63;Empresa de Participações.;Financeiro / Serviços Financeiros Diversos / Gestão de Recursos e Investimentos;www.tarponinvest.com.br
719;TCP TERMINAL;19;Nenhum ativo na B3;BR;12.919.786/0001-24;Exploração de Instalações Portuárias E de área. Atividade de Operador Portuário. de Movimentação E Armazenagem de Carga E Contêineres. Veículos Automotivos. Bens. Produtos E Equipamentos.;Não Classificados / Não Classificado / Não Classificados;www.tcp.com.br/ri
720;TECHNOS;1;TECN3;BR;09.295.063/0001-97;A Companhia Tem Por Objeto Social A Participação em Outras Sociedades. Como Sócia Ou Acionista. No País Ou No Exterior.;Consumo Cíclico / Tecidos. Vestuário e Calçados / Acessórios;www.grupotechnos.com.br
721;TECNISA;6;TCSA3;BR;08.065.557/0001-12;Incorporação. Compra E Venda de Imóveis Prontos E A Construir A Locação E Administração de Bens Imóveis. Construção de Imóveis E A Prestação de Serviço de Consultoria Imobiliaria.;Consumo Cíclico / Construção Civil / Incorporações;www.tecnisa.com.br/ri
722;TECNOSOLO;7;TCNO3;BR;33.111.246/0001-90;Não Informado;Bens Industriais / Construção e Engenharia / Engenharia Consultiva;www.tecnosolo.com.br
723;TECNOSOLO;7;TCNO4;BR;33.111.246/0001-90;Não Informado;Bens Industriais / Construção e Engenharia / Engenharia Consultiva;www.tecnosolo.com.br
724;TECTOY;7;TOYB3;BR;22.770.366/0001-82;Industr/com.brinquedos. Jogos Eletron. E Entretenimento;Consumo Cíclico / Viagens e Lazer / Brinquedos e Jogos;www.tectoy.com.br
725;TECTOY;7;TOYB4;BR;22.770.366/0001-82;Industr/com.brinquedos. Jogos Eletron. E Entretenimento;Consumo Cíclico / Viagens e Lazer / Brinquedos e Jogos;www.tectoy.com.br
726;TEGMA;19;TGMA3;BR;02.351.144/0001-18;Prestação de Serviços de Logística Para A Indústria Automotiva. Gerenciamento de Estoques E Pátios. Atividades de Armazém Geral. Pdi. Dentre Outras.;Bens Industriais / Transporte / Transporte Rodoviário;www.tegma.com.br
727;TEKA;1;TEKA3;BR;82.636.986/0001-55;Fabricação de Artigos de Cama. Mesa E Banho;Consumo Cíclico / Tecidos. Vestuário e Calçados / Fios e Tecidos;www.teka.com.br
728;TEKA;1;TEKA4;BR;82.636.986/0001-55;Fabricação de Artigos de Cama. Mesa E Banho;Consumo Cíclico / Tecidos. Vestuário e Calçados / Fios e Tecidos;www.teka.com.br
729;TEKNO;7;TKNO3;BR;33.467.572/0001-34;Pintura de Bobinas E Chapas Metálicas;Materiais Básicos / Siderurgia e Metalurgia / Artefatos de Ferro e Aço;www.tekno.com.br
730;TEKNO;7;TKNO4;BR;33.467.572/0001-34;Pintura de Bobinas E Chapas Metálicas;Materiais Básicos / Siderurgia e Metalurgia / Artefatos de Ferro e Aço;www.tekno.com.br
731;TELEBRAS;18;TELB3;BR;00.336.701/0001-04;Consecução Dos Objetivos Previstos No Programa Nacional de Banda Larga - (dec. 7.175 de 12/05/2010);Telecomunicações / Telecomunicações / Telecomunicações;www.telebras.com.br
732;TELEBRAS;18;TELB4;BR;00.336.701/0001-04;Consecução Dos Objetivos Previstos No Programa Nacional de Banda Larga - (dec. 7.175 de 12/05/2010);Telecomunicações / Telecomunicações / Telecomunicações;www.telebras.com.br
733;TELEF BRASIL;18;VIVT3;BR;02.558.157/0001-62;Prestação de Serviços Públicos de Telecomunicações;Telecomunicações / Telecomunicações / Telecomunicações;www.telefonica.com.br
734;TELEF BRASIL;18;VIVT4;BR;02.558.157/0001-62;Prestação de Serviços Públicos de Telecomunicações;Telecomunicações / Telecomunicações / Telecomunicações;www.telefonica.com.br
735;TENDA;6;TEND3;BR;71.476.527/0001-35;Não Informado;Consumo Cíclico / Construção Civil / Incorporações;www.tenda.com
736;TERM. PE III;3;Nenhum ativo na B3;BR;10.502.676/0001-37;Implantação E Exploração de Empreendimentos de Geração de Energia Elétrica E Infra¬estrutura Correlata. Comercialização de Energia Elétrica Gerada em Tais Empreendimentos.;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.utepeiii.com.br
737;TERMOPE;3;Nenhum ativo na B3;BR;03.795.050/0001-09;Não Informado;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.termope.com.br
738;TERRA SANTA;1;TESA3;BR;05.799.312/0001-20;- Produção E Comércio de Produtos Vegetais (soja. Milho E Algodão) - Industrialização E Comércio de Biocombustíveis. óleo Vegetal E Subprodutos;Consumo não Cíclico / Agropecuária / Agricultura;www.terrasantaagro.com
739;TESLA INC;7;TSLA34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo Cíclico / Automóveis e Motocicletas / Automóveis e Motocicletas;http://www.teslamotors.com
740;TEX RENAUX;1;Nenhum ativo na B3;BR;82.982.075/0001-80;Fiação E Tecelagem de Algodão;Consumo Cíclico / Tecidos. Vestuário e Calçados / Fios e Tecidos;www.renauxview.com.br
741;TEXAS INC;16;TEXA34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Tecnologia da Informação / Computadores e Equipamentos / Computadores e Equipamentos;www.ti.com
742;THERMFISCHER;13;TMOS34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo não Cíclico / Saúde / Serv.Méd.Hospit..Análises e Diagnósticos;http://www.thermofisher.com
743;TIFFANY;1;TIFF34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo Cíclico / Comércio / Produtos Diversos;investor.tiffany.com
744;TIM PART S/A;18;TIMP3;BR;02.558.115/0001-21;Não Informado;Telecomunicações / Telecomunicações / Telecomunicações;www.tim.com.br/ri
745;TIME FOR FUN;1;SHOW3;BR;02.860.694/0001-62;Atuação No Setor de Entretenimento Ao Vivo. Através Da Operação de Casas de Espetáculos E de Bilheterias. Da Comercialização de Alimentos. Bebidas E Produtos Promocionais E Da Negociação de Patrocínio;Consumo Cíclico / Viagens e Lazer / Produção de Eventos e Shows;www.t4f.com.br/ri
746;TJX COMPANIE;9;TJXC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
747;TOTVS;17;TOTS3;BR;53.113.791/0001-22;Prestação de Serviços de Consultoria. Assessoria E Desenvolvimento de Sistemas Informatizados (software). Atividades de Pesquisa E Inovação Tecnológica. Prestação de Serviços Relacionados à Gestão.;Tecnologia da Informação / Programas e Serviços / Programas e Serviços;www.totvs.com.br
748;TRAN PAULIST;3;TRPL3;BR;02.998.611/0001-04;Transmissão de Energia Elétrica;Utilidade Pública / Energia Elétrica / Energia Elétrica;http://www.isacteep.com.br
749;TRAN PAULIST;3;TRPL4;BR;02.998.611/0001-04;Transmissão de Energia Elétrica;Utilidade Pública / Energia Elétrica / Energia Elétrica;http://www.isacteep.com.br
750;TRANSOCEAN;12;RIGG34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Petróleo. Gás e Biocombustíveis / Petróleo. Gás e Biocombustíveis / Exploração. Refino e Distribuição;http://www.deepwater.com
751;TRAVELERS;4;TRVC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Financeiro / Previdência e Seguros / Seguradoras;http://travelers.com
752;TREVISA;19;LUXM3;BR;92.660.570/0001-26;Part. Capital Outras Empresas Qualquer Setor Económico. locação de Conjuntos Comerciais.;Bens Industriais / Transporte / Transporte Hidroviário;www.trevisa.com.br
753;TREVISA;19;LUXM4;BR;92.660.570/0001-26;Part. Capital Outras Empresas Qualquer Setor Económico. locação de Conjuntos Comerciais.;Bens Industriais / Transporte / Transporte Hidroviário;www.trevisa.com.br
754;TRIANGULOSOL;19;Nenhum ativo na B3;BR;02.509.186/0001-34;Exploração Do Sistema Rodoviário Relativo Ao Lote 09.;Bens Industriais / Transporte / Exploração de Rodovias;www.triangulodosol.com.br
